"1","1","0","48-1750-2M ","0568","0","0","28659.5","28835.3","5968","5974","5886","0","41068028.0","40821599.1","31983.06","1159.17","2818.05","0","2276.56","1911.84","0","0","0","0","8165.62","40148.68","0","0","3428.6","0","0","172963","172981","18","1","29/07/13","09:05:27","29/07/13","16:18:33"
"6","10488197","11454.5","11400.4","19.3","5968","5882","3","11","300","0","0","1.1145","12705.75","0","0.1000","0","0","5.0000","0","0","0","0","1832.33","0","0","14538.08","0","0","0","14538.08","0","50537340","29/07/13","10:53:16","29/07/13","11:37:47","                "
"6","10488199","7687.1","7636.1","22.5","5970","5883","3","11","300","0","0","1.1145","8510.43","0.0667","0.1000","0","0.1450","5.0000","0","0","0","0","2924.70","0","0","11435.13","0","0","0","11435.13","0","50537340","29/07/13","11:40:25","29/07/13","12:00:41","                "
"6","10487572","887.6","877.8","23.8","5972","5885","3","15","200","0","0","1.1715","1028.34","0.0667","0.1000","0","0.1450","5.0000","0","0","0","0","338.71","0","0","1367.05","0","0","0","1367.05","0","50537243","29/07/13","13:30:45","29/07/13","13:35:37","                "
"6","10487560","2013.3","2000.0","19.8","5973","5886","3","12","200","0","0","1.1145","2229.00","0.0667","0.1000","0","0.0300","5.0000","0","0","0","0","524.52","0","0","2753.52","0","0","0","2753.52","0","50537243","29/07/13","13:40:08","29/07/13","13:51:31","                "
"6","10487561","804.0","798.3","23.2","5971","5884","3","3","200","0","0","1.1045","881.72","0.0767","0.0400","0","0.1500","5.0000","0","0","0","0","267.64","0","0","1149.36","0","0","0","1149.36","0","50537243","29/07/13","13:41:21","29/07/13","13:53:20","                "
"6","10487559","5988.8","5946.9","22.9","5974","5887","3","11","200","0","0","1.1145","6627.82","0.0667","0.1000","0","0.1450","5.0000","0","0","0","0","2277.72","0","0","8905.54","0","0","0","8905.54","0","50537243","29/07/13","13:54:11","29/07/13","14:10:22","                "
